nft_id,sales,volume_eth,min_price,max_price,distinct_txs,top_pair_a,top_pair_b,top_pair_sales,dominance_pct,pair_confidence,pair_structure,token_structure,collection,token_id
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:5418,17,1277,5,94,17,0x31d7564b5536ed5d3dc0813e4e03c77e4f1ae3ac,0x404f96d8c953a30fef50955885603744fb792f76,17,100,,,single_pair_dominated,Loot,5418
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3573,17,13,0.34,1,17,0xd4988611d8f20d3b914c2c787dc1491dfbab3541,0xe46f304c7bb1d04ff238bc3bab9ec8e9ea5922d4,15,88.23529411764706,,,single_pair_dominated,Terraforms,3573
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:14974,17,153,4,10,17,0xd7eb3b14c44adabb27b407d37b79e539b2052707,0xe27b2b551c81fb5908fb306c5d40850712c41a64,15,88.23529411764706,,,single_pair_dominated,Meebits,14974
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3768,16,175,0.1801,19,16,0x12ceeac985aeafc178472b5f9e7a278c5c95602f,0x1eb7b04236b95943dcddfd2e96dbb1ba3b37f44c,11,68.75,,,few_pair_dominated,Meebits,3768
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5716,16,1254,0.34,178,16,0x1c2a5f431d0c7946261eac7e2007d311a1d25bb8,0x33bfa7dab9a1b9e3cdc2da81e2605d49aca3e2ca,6,37.5,,,few_pair_dominated,Terraforms,5716
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16335,16,651,12.99,58.74,16,0x2ee1e6483ab36c07a7f7593cee9c8c7df7c729ac,0xaeb18a774d6be15af6df72577d80939ef0dab3ce,16,100,medium,concentrated_pair,single_pair_dominated,Meebits,16335
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1164,16,1606,98,110,16,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,16,100,medium,concentrated_pair,single_pair_dominated,Loot,1164
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:428,16,201,11.1,15,16,0x457cfc6c75953b56d00df4f2043da0e136905689,0x975c30c9ca2b9126728e12e4fc592e5bd70a5a31,16,100,,,single_pair_dominated,Loot,428
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7670,15,1799,4,149,15,0x0ea5cad50f13b9e792e6416b70d8c15e50fd14ed,0xfb0c57332edaf4c31c31d7e23b47e71e6ce7b39c,14,93.33333333333333,,,single_pair_dominated,Meebits,7670
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:14967,15,8821,3.6,1122,15,0x50ea421b54fb7b034449808ba511a68ff4b0d29a,0x7dbb760ecfdcbfe5d425c67019966ba05a3c48ae,13,86.66666666666667,medium,concentrated_pair,single_pair_dominated,Meebits,14967
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8592,15,1171,0.33,100.6,15,0x1b98a7fce1e2668b744eaa4251c624a342bfed4c,0x614c484b9191a9c92e4235051e07dc71259d56aa,14,93.33333333333333,,,single_pair_dominated,Terraforms,8592
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6726,15,816,0.21,75,15,0x2eb73cdf547e81789edd0d2670ae8bf045d52e0d,0x7aa1afeabfd31c81917b89af4bc99f9c62798bac,12,80,,,single_pair_dominated,Terraforms,6726
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6455,15,140,0.25,19,15,0x32545cbf82ace06271298a6a67d9214381fa411d,0xfe0bdacdb414b08a707f833fc72b3a9a9924a2f0,12,80,,,single_pair_dominated,Terraforms,6455
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1514,15,1402,50,102,15,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,15,100,medium,concentrated_pair,single_pair_dominated,Loot,1514
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7593,15,383,11.17604,32.857,15,0x4af4d2c619fc7e6f520d9321d3f81ecd3d4baf18,0xf586b3a66022dac2c0279ef6a2f3a968ec243efa,15,100,,,single_pair_dominated,Terraforms,7593
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8492,15,68,3,5.5,15,0x6b67c887cd0db4512132bc391a99cb343db51317,0xf19369942bd442c61ca3fd0fec4b32979a009177,15,100,,,single_pair_dominated,Terraforms,8492
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3923,15,206,3.283,20.843336,15,0x9e125350ad093868b65f9d0820cf040c76ab6d11,0xaf2528caebf58fdc31d95b3ec467646b82f65e28,15,100,,,single_pair_dominated,Terraforms,3923
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2812,15,183,0.359,14.5,15,0xec75db285aef9be0d01621f3bfc16f73c9bff679,0xfa695a14cce9e183d83d7c140aa79bef2c526035,14,93.33333333333333,,,single_pair_dominated,Terraforms,2812
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4179,14,166,3.851,15,14,0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,0x72b62f6f66fe33fa140f46678194c0cca1e61cc4,10,71.42857142857143,,,single_pair_dominated,Meebits,4179
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2922,14,133,3.8,20,14,0x15d18fe697c23097bcfe741354c17947abcaecd3,0x7bbfea11307af4203b6479831ad774fe7c491d9a,7,50,,,few_pair_dominated,Meebits,2922
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:19018,14,69,3.6201,5,14,0x1e44b7de14477bbbe400350fe43b8c1b1c6a3055,0xae0844a76d473b97711a5cae9c3ee4c0eea43e4b,12,85.71428571428571,,,single_pair_dominated,Meebits,19018
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15645,14,164,3.9,25,14,0x97fb0eda14c48073332915a0f30b52f37958b7e3,0xa2e5577bf8b12b1a4122f618d6f8cb4eafc4a179,8,57.142857142857146,,,few_pair_dominated,Meebits,15645
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1430,14,1342,30,110,14,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,14,100,medium,concentrated_pair,single_pair_dominated,Loot,1430
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:503,14,4423,253,384,14,0x36209cad56c31332d575bed3e989c988c2ad8eee,0x622ecd97194351253b1b2d2f02d4777ed7e2c298,14,100,medium,concentrated_pair,single_pair_dominated,Meebits,503
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6038,14,1222,76.99,100,14,0x8cf8e075aff12e8016aa16a23d4e37f9547f6836,0xa7fff1722940343f4a9e0d82b49d335c87f3ce43,14,100,,,single_pair_dominated,Meebits,6038
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4632,13,530,0.4,59.8,13,0x0a8d98d6b85991db713f5dfde6380fcf62db2590,0x31cfbebc00155fd4ff1865c9ab27cd1c3b4dcf1d,12,92.3076923076923,,,single_pair_dominated,Terraforms,4632
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7749,13,765,55,60,13,0x20251a0505ead51fb2c6ce5c1f399924ea068322,0xdc9223d287bbcbd0bee3d2bd1b05a2ad846efdd4,13,100,,,single_pair_dominated,Terraforms,7749
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:2349,13,1250,50,100,13,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,13,100,medium,concentrated_pair,single_pair_dominated,Loot,2349
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1045,13,7407,350.123424,665,13,0x3872332f90d97158dc80b87ceeddb1d04c9cacf4,0xd7e630afcf128feb8b9071a8412914478c00c22a,13,100,,,single_pair_dominated,Terraforms,1045
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:537,12,606,1.401,140,12,0x81f971d1e5f964dbd12cdf4a51475f2875dbd943,0x8629396e39997886cf31fc77a2761c5a58247268,10,83.33333333333333,,,single_pair_dominated,Loot,537
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8712,12,2638,150,321,12,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,12,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8712
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5356,12,12,0.29,1.43,12,0x2c8fd9866c5b302cfce117c799bba122afd365d7,0x3c5d1dc97a64063aaa1469e16a6da6475d165efd,10,83.33333333333333,,,single_pair_dominated,Terraforms,5356
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17207,12,438,19.58,77,12,0x485f1c06a29b78093a9d350ae92aa70b70d4cf11,0x8f18d6a49bb392a84a4a4c03b69d29179e333946,4,33.333333333333336,,,few_pair_dominated,Meebits,17207
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6770,12,133,0.33,19.8,12,0x519ed4503e05b5c467b19e11d280e64aa65aba86,0xc1ffe5627a0eae435f1d7ac6bc881a9d2c4e569a,11,91.66666666666667,,,single_pair_dominated,Terraforms,6770
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2230,11,2480,170,328,11,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,11,100,medium,concentrated_pair,single_pair_dominated,Terraforms,2230
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18133,11,476,39.24824,47.5,11,0x0b3e578890fb5d200b071286e86fbb387f42935a,0xbf967d4df8c8e996688a718124a2b9596ec8aede,11,100,,,single_pair_dominated,Meebits,18133
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4003,11,105,9,10.423,11,0x1b85776c211f514edf45e3b0322abeadbd185f67,0xe6d8796db42080df3bf047961d9cfb274865066e,11,100,,,single_pair_dominated,Terraforms,4003
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7683,11,31,0.398,3.65,11,0x1cf52710061e55edabccf691ae8f54b05fee6ffe,0x8b3020100065c857d96747c3012a381c74f40bdf,10,90.9090909090909,,,single_pair_dominated,Terraforms,7683
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:3495,11,1082,93,102,11,0x23a085fbaad21201c9b1f39e9bdf70af60f752d3,0xd2d4234866d7e1aab34f83082f1a3e8fbcdd26b1,11,100,medium,concentrated_pair,single_pair_dominated,Loot,3495
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1912,11,1000,10,100,11,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,11,100,medium,concentrated_pair,single_pair_dominated,Terraforms,1912
0x4e1f41613c9084fdb9e34e11fae9412427480e56:458,10,452,0.3,58.5,10,0x0913d0e287948b10430b30cdc37cbd9d61b5f2e0,0x770360e608fac325885fb78325d4f1ac2d9b2bdf,8,80,,,single_pair_dominated,Terraforms,458
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8099,10,9024,159,2000,10,0x0ce37f7166d9f94180274348207829f72ce23737,0x95c2937f0565e259b5afd4269a0fa221d2d3c5ec,6,60,,,few_pair_dominated,Terraforms,8099
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10993,10,3544,196,1000,10,0x123432244443b54409430979df8333f9308a6040,0xea5abc1a1689984ebfdc41130886bdaeb5c24078,10,100,,,single_pair_dominated,Meebits,10993
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:2096,10,874,18,140,10,0x193d1e750dc78702e9d847aeb114c7af19ac6811,0x268d3a8c4701000546dd0bf959bf6c8956cc3e5e,6,60,,,few_pair_dominated,Loot,2096
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1432,10,257,14.109,38.227,10,0x24cef5bf190a8f4d637c54ea4ff964763e5bbffe,0x5f0ec909f89067d721b7a676416ccdb21d59c3f9,10,100,,,single_pair_dominated,Terraforms,1432
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7712,10,211,19.25,23.1,10,0x2c9346a914cfa4a33752acd616c9c5867a7873b0,0x8513fafe1813b6ec3bbd9fc4baf5340bda8d670b,10,100,,,single_pair_dominated,Terraforms,7712
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15326,10,209,3.55,90,10,0x9a9303df5f23c6581f28038a5c151e7f440b9790,0xa90a1452ea66fa8912f5473ec46aaebe65e7306f,2,20,,,diffuse,Meebits,15326
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9542,10,275,3.55,34,10,0x3bc28adae60b44d4fdb0d2cd659872be7f265a42,0xfdaef3fd59aeb885e11302339e33183ac660a5ca,1,10,,,diffuse,Meebits,9542
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:229,10,49,3.9,6.5,10,0x4003b5fee68a8659687a854135f61f2cb4f839b6,0xb921c84a49d4dd992fb39a2cba45b0dfe8d28275,6,60,medium,concentrated_pair,few_pair_dominated,Meebits,229
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:6022,10,7715,2,990,10,0x61f942b6eedd9b400aa9780637c84d2770af85b6,0xd21f9c44c0356026becc451572a2bc249b42d757,10,100,,,single_pair_dominated,Loot,6022
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6169,10,108,0.368,12.66,10,0x7f62bf17a1674d3a6cb78aaa98d1b7769ea15059,0xc77fe33391539660a79c60e8819bc501d24214e6,9,90,,,single_pair_dominated,Terraforms,6169
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1205,10,318,13.7,85,10,0xf1e84eb82fac92280320795a3370d08a131043d0,0xfc764fd7fcd1293d16dc7f60bdc0c1c7e94cfa20,10,100,,,single_pair_dominated,Loot,1205
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8716,9,1946,152,335,9,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,9,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8716
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4119,9,54,0.22,18,9,0x1d2d15b67ba0846d2b95a783d2b02117bc4304ab,0x2f0d275573a30b756fc284af8769f859ca5b5f43,3,33.333333333333336,,,few_pair_dominated,Terraforms,4119
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2298,9,732,0.34,99,9,0x82baf20033dbffe04b091d344a7731d2c0f56f2f,0xf7e549121bc8422887f48a18251e279700e93178,8,88.88888888888889,,,single_pair_dominated,Terraforms,2298
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:14316,9,433,14,84,9,0x2f5a9cf125dbcf8123815d45257241fae40e1eeb,0x8858ee1e00bdf542c11c8ebc0ef5577621fc51dd,1,11.11111111111111,,,diffuse,Meebits,14316
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4529,9,900,100,100,9,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,9,100,medium,concentrated_pair,single_pair_dominated,Terraforms,4529
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8761,9,3747,383,442,9,0x36209cad56c31332d575bed3e989c988c2ad8eee,0x622ecd97194351253b1b2d2f02d4777ed7e2c298,9,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8761
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5190,9,51,3.851,7.268301,9,0x99dd5c7bb8f8c093cddfab498771e3c4ff990749,0xb0a8745b788970abd6ba20698c0de730caad0288,6,66.66666666666667,,,few_pair_dominated,Meebits,5190
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1925,9,4971,0.34,670,9,0x4655b5df7cc14cbeb42ef2f5463ad63045517706,0xe4fb666f53f271f4af9253bc593f4cf807ec8f2e,8,88.88888888888889,,,single_pair_dominated,Terraforms,1925
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18186,9,384,39.578,45,9,0x567fdbe66195b7e6f4cab2290bbe2d83107a3ab3,0xbad4af9c8bc7eb07282c06e982eb4618e2586f3f,5,55.55555555555556,medium,concentrated_pair,few_pair_dominated,Meebits,18186
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12941,9,48,5,6,9,0x58798038378ad9d60ca8c4473ea23d66ce6a4608,0x6bfc5b4388acb91f4af8bebd47d31f464f02c924,9,100,,,single_pair_dominated,Meebits,12941
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6744,9,1091,3.45,293.812,9,0x594c6ed60fa2471de8757b34b116d68b68824017,0xe7bc49fcd5ce7adffbf34ab0ca8cd818c87ae89c,4,44.44444444444444,,,few_pair_dominated,Meebits,6744
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6639,9,66,6.567,8.15,9,0x71e9b24c9b01a58b1f6fdf5b3910aa205366b6ba,0xbf571c179a60fc86de5ef1ad574cc3cd0b8fee62,9,100,,,single_pair_dominated,Terraforms,6639
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4386,9,235,3,40,9,0x7a1bcb582fbdfb6fae842905eabaed6c1992b349,0x9c9190635d46c36452da89c1603216e0377e0e57,9,100,,,single_pair_dominated,Terraforms,4386
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6783,9,129,13.18682685,15.5,9,0x80504d9a641615274c7f72cd358c53f7b9c8ab3e,0xd11342d85db33c28b804be53af5c0de5827bd618,9,100,,,single_pair_dominated,Terraforms,6783
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:6612,9,266,5.5,44.1,9,0xbdaa031a00e51d4f1c5811eedb82f4b305d66753,0xfc576e579aacc0e122f1ac84e3f7f64b2ea31383,9,100,,,single_pair_dominated,Loot,6612
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5958,8,313,0.21,93.1,8,0x85f8d4d80b01df74d3c5aaa86b861a0d027a21c6,0xcb0f490420e19c1b8f4eb6c3f23ca065a4422a8c,5,62.5,,,few_pair_dominated,Terraforms,5958
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8714,8,1440,147,205,8,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,8,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8714
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9028,8,1900,204,310,8,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,8,100,medium,concentrated_pair,single_pair_dominated,Meebits,9028
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8363,8,1915,200,314,8,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,8,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8363
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10498,8,200,15,30,8,0x09db95f10375f184130e3e6114913df05f9cc4dc,0xa2d2f4b1add20318899f49fdd5830146e48319b9,8,100,,,single_pair_dominated,Meebits,10498
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4426,8,1478,3,220,8,0x0b09f947c2df5eaa5ed20a192a51311509cfe23a,0x6fd2234b199a3b8d7b6e3f502dd8ea43a6699a97,6,75,,,single_pair_dominated,Terraforms,4426
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5742,8,33,0.389,6,8,0x0d15719729ff9751a6d71cceeb4df4bd6f18c83d,0xea40804dcc7c15becbb4c06f071350d33765d00f,6,75,,,single_pair_dominated,Terraforms,5742
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2006,8,31,0.35,4.61,8,0x197fe3ee16556577180f6578050802106e8bc446,0xf37fd0d703ea28c6ff519ed005c5d013fd2ef7d7,7,87.5,,,single_pair_dominated,Terraforms,2006
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7784,8,39,0.257,7.24378,8,0x1be94b68e7608135c0d051017b98768225dd28a9,0x8de1f457080a55c9f1ca6b314c4c7d38ec5d8476,6,75,,,single_pair_dominated,Terraforms,7784
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1414,8,4763,1.4,990,8,0x34dc6ee3aa606e381d018b49fc9a9ab5d28a8065,0x9193feef154208f4ea7e07d090cab32d4d4f3f74,6,75,,,single_pair_dominated,Loot,1414
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8891,8,191,0.34,49,8,0x6da9d4b8fb8c5e53d8c90aa099d62724b0de60f4,0x9897a13dcb54b4e8743b86c3724f98b185e94e69,4,50,,,few_pair_dominated,Terraforms,8891
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:6857,8,5734,2,930.314,8,0x61f942b6eedd9b400aa9780637c84d2770af85b6,0xd21f9c44c0356026becc451572a2bc249b42d757,8,100,,,single_pair_dominated,Loot,6857
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3292,7,92,9.6,16.3,7,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,7,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3292
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3019,7,167,22,26,7,0x07292dedde6e5a06aff33200025c372b8c4ed55b,0x710f89a2bfc1c10102c9bdc66e2c6babc72e3829,7,100,,,single_pair_dominated,Meebits,3019
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8360,7,1392,170,244,7,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,7,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8360
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8365,7,1823,192,356,7,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,7,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8365
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2652,7,108,8,19.6,7,0x132a12c9c35b8c9603495a9ff9350dc0e5d67358,0xf29c6918459339ce1d152f84fb271652956c5c5f,7,100,,,single_pair_dominated,Meebits,2652
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7350,7,2235,0.3498,604,7,0x4655b5df7cc14cbeb42ef2f5463ad63045517706,0xe4fb666f53f271f4af9253bc593f4cf807ec8f2e,4,57.142857142857146,,,few_pair_dominated,Terraforms,7350
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18973,7,193,25.5,30,7,0x2cdbf64c0327a731b53bdd6ce715c3ad6ba099c7,0xbd44923f0bae4c06a4170a294c66f0afdb232726,7,100,,,single_pair_dominated,Meebits,18973
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9469,7,600,0.265,100,7,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,6,85.71428571428571,medium,concentrated_pair,single_pair_dominated,Terraforms,9469
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:4555,7,700,100,100,7,0x3448cc87a74529322337bd8ae71565171d9f728f,0x614387bec1a22d428a496782c54d2fc51fc4711c,7,100,medium,concentrated_pair,single_pair_dominated,Loot,4555
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17397,7,46,4.508,8.24,7,0x40feb63d11e020d206eb1e910aebb8dc6b1b6eb4,0xee8bec90d574f2a4581169b8a5614f266c145ced,7,100,,,single_pair_dominated,Meebits,17397
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8132,7,442,0.3487,100,7,0x4aad48cb4e63c8101d9de242bcdb3be8b5f9e11e,0xba87625e35cc8f86be68f09c43c12deb0a705a3d,6,85.71428571428571,,,single_pair_dominated,Terraforms,8132
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5046,7,1191,133,235,7,0x5cbc912ba172984fbb8aef4c28f31cc02d66ce19,0xfbed7e15eb82a0ec39f06e766c695dd0ccd34207,7,100,medium,concentrated_pair,single_pair_dominated,Terraforms,5046
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5221,7,67,2.79,15,7,0x7a1bcb582fbdfb6fae842905eabaed6c1992b349,0x9c9190635d46c36452da89c1603216e0377e0e57,6,85.71428571428571,,,single_pair_dominated,Meebits,5221
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5676,7,110,10,16.75,7,0x8ace9857b8e4af3c477ada96b3844aa4acf94d22,0xe98522889bc0343f38bb9ff2dc1d16559e39637c,7,100,,,single_pair_dominated,Meebits,5676
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8927,7,109,0.399,19,7,0x9783c554a3f05d5eef7edd1ea6bddacc9f0e2f61,0xa2659408dd74021c057face0bd851216eee31c27,6,85.71428571428571,,,single_pair_dominated,Terraforms,8927
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3385,7,58,0.39,10,7,0x9f9152287c585adbd8b6165d3d1f90153c6bbb83,0x9fc524aaeb1170d55db6dac9bd5537aca9a95c5a,6,85.71428571428571,,,single_pair_dominated,Terraforms,3385
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3293,6,73,9.21,15.6,6,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,6,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3293
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3294,6,73,8.8,15,6,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,6,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3294
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3298,6,73,8.4,14.4,6,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,6,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3298
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9517,6,83,0.3475,21,6,0x02f069b2fe97a77c7c72450a10c896bf500b2450,0x49f45162b883070e9a8cd58cdf043b35deb03bfa,5,83.33333333333333,,,single_pair_dominated,Terraforms,9517
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8707,6,1554,209,342,6,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,6,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8707
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3078,6,14,0.341,7.5,6,0x2b4daa89077190512488d5feba0c02b05141932c,0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,2,33.333333333333336,,,few_pair_dominated,Terraforms,3078
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4308,6,20,0.3469,4,6,0xc8e70799abbc6a48b6d0aeeedd89ccb000b64afa,0xe101e76021926280043e8142c9854ef0784d7857,5,83.33333333333333,,,single_pair_dominated,Terraforms,4308
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2005,6,1006,1,250,6,0x116a4ea2f3d2a1c41c82d88df87416d070b5d94e,0xa294fdcfbdc1d47c77cd6192fb89d6f4cb577fd1,3,50,,,few_pair_dominated,Terraforms,2005
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4474,6,196,0.36,49.99,6,0x14dec35854c5550afb8fd8394c3cf6593a974666,0xb4f5d8b1bcc5ae8c8d4d5154b9695cb64de79d4a,3,50,,,few_pair_dominated,Terraforms,4474
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1934,6,1265,197.65032,225,6,0x2082c5a3c08a4d5ade0ce779e24b463daa241646,0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,6,100,,,single_pair_dominated,Meebits,1934
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7969,6,204,0.369,45,6,0x21c697775ab134621607e9a204575c84de91ed47,0xe207469b9f36ea5cbb38582abd2ae5a35b36bf20,5,83.33333333333333,,,single_pair_dominated,Terraforms,7969
